frame,hip_height,hip_y_velocity,hip_x_velocity,hip_vertical_acceleration,hip_horizontal_acceleration,com_x,com_y,com_x_velocity,com_y_velocity,com_acceleration,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_angle,torso_angle_velocity,knee_coordination,hip_coordination,ankle_coordination,knee_extension_power,hip_extension_power,ankle_power,left_knee_velocity,right_knee_velocity,vertical_momentum,sit_to_stand_power,trunk_flexion_velocity,forward_momentum,forward_acceleration,ankle_distance,heel_distance,toe_distance,base_of_support_width,base_of_support_length,lheel_y_velocity,rheel_y_velocity,lheel_x_velocity,rheel_x_velocity,step_asymmetry,stride_asymmetry,time_since_last_step,step_frequency,step_timing_variability,stride_length_variation,shoulder_angle,shoulder_rotation_velocity,hip_rotation,hip_rotation_velocity,axial_dissociation,axial_dissociation_velocity,head_yaw,head_yaw_velocity,torso_twist,torso_twist_velocity,direction_change_magnitude,turn_preparation_score,mediolateral_sway,anteroposterior_sway,weight_shift_x,weight_shift_y,stability_margin,body_sway,postural_control,movement_complexity,kinetic_energy,potential_energy,total_mechanical_energy,rotational_energy,concentric_power,eccentric_power,total_body_momentum,task_progression,progression_velocity,sit_to_stand_likelihood,walk_from_likelihood,turn_first_likelihood,walk_to_likelihood,turn_second_likelihood,stand_to_sit_likelihood,hip_y_velocity_smooth_5,turn_score_smooth_5,movement_complexity_smooth_5,hip_height_std_5,forward_momentum_std_5,rotation_variation_5,hip_y_velocity_smooth_10,turn_score_smooth_10,movement_complexity_smooth_10,hip_height_std_10,forward_momentum_std_10,rotation_variation_10,hip_y_velocity_smooth_15,turn_score_smooth_15,movement_complexity_smooth_15,hip_height_std_15,forward_momentum_std_15,rotation_variation_15,hip_y_velocity_smooth_30,turn_score_smooth_30,movement_complexity_smooth_30,hip_height_std_30,forward_momentum_std_30,rotation_variation_30,hip_y_acceleration,movement_jerk,rotation_acceleration,sustained_vertical_movement,sustained_forward_movement,sustained_turning,tug_subtask
1,0.6062755882740021,0.0,0.0,0.0,0.0,0.1832208894193172,0.5477425530552864,0.0,0.0,0.0,109.75064875709135,111.2312967983427,111.1462639902174,122.68675297390176,128.86114911056674,148.60778951698063,8.59586756650015,8.59586756650015,1.4806480412513423,11.540488983684355,19.74664040641389,220.98194555543404,233.8330169641192,277.46893862754735,0,0,0.0,0.0,8.59586756650015,0.0,0.0,0.0378462374210357,0.0346914976835251,0.0465234965085984,0.0346914976835251,0.0001349449157714,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0,0,0.0,-5.697710618906327,-5.697710618906327,-25.61991032998408,-25.61991032998408,19.922199711077752,19.922199711077752,-73.02586597601028,-73.02586597601028,19.922199711077752,19.922199711077752,0.0,27.98489942208473,0.0088446252048015,0.0585330352187156,0.0283405631780624,0.0135906338691711,0.0258468724787235,0.0,1000000.0,9.581419826632496,0.0,0.6062755882740021,0.6062755882740021,344.42185580661146,0.0,0.0,0.0,0.0011441647597254,0.9977116704805492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,
3,0.5994560718536377,-0.2045854926109314,-0.0288301706314086,-0.2045854926109314,-0.0288301706314086,0.1825591251254081,0.5444942489266396,-0.0198529288172713,-0.0974491238594055,0.099450844760562,73.3636496622948,93.79042168590335,74.91901902617994,95.89884405062786,125.57198631734896,139.76075344150664,8.84081791478304,0.2449503482828898,20.42677202360855,20.97982502444792,14.188767124157664,167.15407134819816,170.81786307680778,265.3327397588556,0,0,0.2045854926109314,3.86811429555597,0.2449503482828898,1.1119949072599415,1.1119949072599415,0.0065785944461821,0.0093548595905303,0.0134609639644622,0.0093548595905303,0.0028631687164306,-1.0887086391448977,-1.1705553531646729,0.7319453358650208,1.4920444786548623,0.0818467140197753,0.7600991427898416,0.1,0,0,0.0156338214874268,-15.073226803544806,-9.375516184638478,-27.54584687685469,-27.54584687685469,12.47262007330988,18.170330692216208,-73.31753072131544,-0.2916647453051553,12.47262007330988,18.170330692216208,101.51506262587776,14.76880800595222,0.0085453838109969,0.0549618229269981,0.0307857543230057,0.0160573720932006,0.0008094757795334,0.0,10.055117654253444,5.752518794348781,0.0213432012627468,0.5994560718536377,0.6207992731163845,423.3369919457716,0.0,0.0418552237868574,0.099450844760562,0.0034324942791762,0.9931350114416476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2045854926109314,3.8289010322837154,3.677805565732151,1,1,0,
4,0.6001933515071869,0.0221183896064758,0.1058482378721237,0.2267038822174072,0.1346784085035324,0.184115745127201,0.5455515086650848,0.0466986000537872,0.0317177921533584,0.056451550785317,82.57931940941208,108.47819693722336,86.57311512117789,105.7263727165956,132.10594648122174,167.51225794625498,10.897293463337933,2.056475548554893,25.89887752781129,19.1532575954177,35.40631146503324,191.05751634663545,192.29948783777348,299.6182044274767,0,0,0.0221183896064758,0.3877920889462762,2.056475548554893,-0.1592110097408303,-1.271205917000772,0.0240263342857361,0.0179727673530578,0.0388848483562468,0.0179727673530578,0.0080237984657287,0.0252360105514526,0.3518450260162353,-0.0299423933029191,-0.2884796261787414,0.3266090154647827,0.2585372328758223,0.1333333333333333,0,0,0.012793569762366,-11.639276282844328,3.4339505207004777,-26.00401493591548,-26.00401493591548,14.36473865307115,29.43796545661596,-78.01067889955065,-4.693148178235219,14.36473865307115,29.43796545661596,135.69949615006948,15.65761236395502,0.0105170384049415,0.054641842842102,0.0375089943408965,0.0182976126670837,0.0074557289481162,0.0,17.71399141560304,6.045159761195992,0.0058465363097087,0.6001933515071869,0.6060398878168957,344.0004044829672,0.0004892231587838,0.0,0.056451550785317,0.0045766590389016,0.9908466819221968,0.0,0.0,0.0,0.0,0.0,0.0,-0.0560522675514221,18.55961821694614,6.974314366156259,0.0034364452526712,0.5116659578577535,5.138235582152599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2267038822174072,0.2926409668472107,12.809466705338956,0,1,0,Sit-To-Stand
5,0.6002673506736755,0.0022199749946594,0.1597798615694062,-0.0198984146118164,0.0539316236972825,0.186846937984228,0.5446869283914566,0.0819357857108107,-0.025937408208847,0.0859431330860137,89.60269472252293,89.86439466349702,96.15570578374133,104.91622715786272,132.2422061248672,140.19716563433602,13.275944682442573,2.37865121910464,0.261699940974097,8.76052137412141,7.954959509468807,179.46708938601995,201.071932941604,272.43937175920325,0,0,0.0022199749946594,0.0300100994935654,2.37865121910464,0.0120985507965096,0.1713095605373399,0.0184262990951538,0.0171862244606018,0.0216426551342009,0.0171862244606018,0.0093446969985961,-0.0066179037094116,0.0330090522766113,0.0003004074096696,0.0238966941833496,0.0396269559860229,0.0235962867736799,0.1666666666666666,0,0,0.0112415005380365,-13.987477826692915,-2.348201543848589,-31.13890050609094,-31.13890050609094,17.151422679398024,28.790698962242352,-68.1781445014812,9.832534398069456,17.151422679398024,28.790698962242352,51.7500205590808,17.770777287044222,0.0131118409335613,0.0555804222822189,0.0302527397871017,0.0182776451110839,0.0040743835270404,0.0,11.63546555294461,6.987747693445615,0.0127672662260577,0.6002673506736755,0.6130346168997333,487.5725876093818,4.928288976913109e-06,0.0,0.0859431330860137,0.005720823798627,0.988558352402746,0.0,0.0,0.0,0.0,0.0,0.0,-0.0563569664955139,16.471495426877794,6.453858413866515,0.0017080832566283,0.5120551300775787,4.838989208288955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0198984146118164,0.9425879322496238,5.7821520645490665,0,0,0,Sit-To-Stand
6,0.5969335436820984,-0.1000142097473144,0.0840758532285673,-0.1022341847419738,-0.0757040083408389,0.1882585361599921,0.5449141040444374,0.0423479452729225,0.0068152695894241,0.0428928475204779,88.07450060301801,98.01811409201096,96.42758745865676,113.12889943038546,130.3139954764799,143.03191787240277,15.580118785897245,2.304174103454672,9.943613488992952,16.701311971728686,12.71792239592287,186.09261469502897,209.55648688904225,273.3459133488827,0,0,0.1000142097473144,1.194593241534757,2.304174103454672,0.0915102660655967,0.079411715269087,0.0130987167358397,0.0109215676784515,0.0163089931011199,0.0109215676784515,0.0144349932670593,-0.1893174648284912,-0.0366085767745971,-0.0024595856666564,0.1854801177978499,0.152708888053894,0.1879397034645064,0.2,0,0,0.0106295608251614,-12.895234231195172,1.0922435954977452,-28.51133031573245,-28.51133031573245,15.616096084537284,29.6035739112302,-59.10710925108409,9.07103525039711,15.616096084537284,29.6035739112302,26.708094656302958,16.615994005694525,0.0145027711987495,0.0520194396376609,0.0302221477031708,0.0164170265197753,-0.0035812035202979,0.0,23.313366783490117,6.504725755158408,0.0085357956237457,0.5969335436820984,0.6054693393058441,407.0444762223552,0.0,0.0100028421513798,0.0428928475204779,0.0068649885583524,0.9862700228832952,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143440961837768,17.23524200118098,6.338584641554125,0.0017923668224091,0.0953425887188413,5.0591651939744215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1022341847419738,0.4830219382872078,3.440445139346334,1,1,0,Sit-To-Stand
7,0.5968827605247498,-0.0015234947204589,0.1774985343217858,0.0984907150268554,0.0934226810932184,0.1919716149568557,0.5435234159231186,0.1113923639059066,-0.0417206436395645,0.1189490262349611,88.8204561972279,89.33969223283134,99.36858470206629,113.53178872762436,121.7522480907342,130.5761311215506,17.386485106908985,1.8063663210117404,0.5192360356034413,14.163204025558088,8.82388303081639,178.16014843005922,212.90037342969063,252.3283792122848,0,0,0.0015234947204589,0.0156113227169879,1.8063663210117404,-0.003744810819625,-0.0952550768852217,0.0162546336650847,0.0189041495323181,0.0239197015762329,0.0189041495323181,0.0138168931007385,-0.0201398134231567,-0.0386828184127807,0.1159939169883728,-0.1234835386276228,0.018543004989624,0.2394774556159956,0.2333333333333333,0,0,0.0098030429573571,-14.176220617952987,-1.2809863867578173,-31.52084367186834,-31.52084367186834,17.344623053915353,30.239857285110524,-67.38593423674925,-8.27882498566516,17.344623053915353,30.239857285110524,29.67532884060421,17.544285471742985,0.0167063102126121,0.0533593446016311,0.0274044722318649,0.016807198524475,0.0021978393197059,0.0,8.406891798617236,6.979140065183777,0.0157540253612727,0.5968827605247498,0.6126367858860224,497.6022559547107,0.0,2.321036163266399e-06,0.1189490262349611,0.0080091533180778,0.9839816933638444,0.0,0.0,0.0,0.0,0.0,0.0,-0.0250512957572937,18.21588661274916,6.454295863900144,0.0016372799116061,0.0393332413379706,4.733269005255834,-0.0302019417285919,19.286606239633485,6.957807634998739,0.0032339748015665,0.3564653162694637,5.854263120530749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984907150268554,0.4744143100253692,2.3732299822555625,0,0,0,Sit-To-Stand
8,0.5970653891563416,0.0054788589477539,-0.0385404378175743,0.0070023536682128,-0.2160389721393601,0.1912674121558666,0.5501115694642067,-0.0211260840296736,0.1976446062326431,0.1987704751699441,88.2574011084769,101.17299569798456,99.2017837853418,120.60437652974238,122.69413293577227,142.08998601431205,18.9562147156238,1.569729608714816,12.915594589507648,21.40259274440058,19.39585307853976,189.43039680646143,219.80616031508416,264.78411895008435,0,0,0.0054788589477539,0.0547505071734461,1.569729608714816,0.0499579310417167,0.0537027418613417,0.0169351994991301,0.0159305334091187,0.0297212302684783,0.0159305334091187,0.0196260809898376,-0.1814264059066772,-0.0071507692337036,0.0053536891937255,0.0945621728897078,0.1742756366729736,0.0892084836959822,0.2666666666666666,0,0,0.0091158166645974,-24.10343300538127,-9.92721238742828,-31.335726142910087,-31.335726142910087,7.232293137528817,21.40851375548181,-77.02071707310056,-9.634782836351306,7.232293137528817,21.40851375548181,116.63395878017846,18.58754087746813,0.0161258317530154,0.0469538196921348,0.0297892093658448,0.0181375741958618,-0.0001952983438967,0.0161258317530154,5.030902945933401,5.176149932786835,0.0007576916212698,0.5970653891563416,0.5978230807776114,540.238639344284,3.001789536938304e-05,0.0,0.1987704751699441,0.0091533180778032,0.9816933638443937,0.0,0.0,0.0,0.0,0.0,0.0,-0.0278105735778808,18.43597956012224,6.412141028147846,0.0006401365804376,0.0379961149841025,5.288770812082928,-0.0320925414562225,18.81505048419096,6.770374892409284,0.0018444387437526,0.357086942330867,6.079009442572289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070023536682128,1.8029901323969415,8.646226000670463,0,0,0,Sit-To-Stand
9,0.5960181355476379,-0.0314176082611084,0.0848697870969772,-0.0368964672088623,0.1234102249145516,0.1933050230145454,0.5452513992786407,0.0611283257603645,-0.1458051055669784,0.1581006041091019,90.72036126757364,91.02183871745407,101.05561099716591,115.79396625926812,119.64885791075216,128.65678409357565,18.431444289578145,-0.5247704260456558,0.3014774498804229,14.738355262102203,9.007926182823496,181.74219998502767,216.84957725643403,248.3056420043278,0,0,0.0314176082611084,0.3097915086924965,0.5247704260456558,0.0064364075660705,-0.0435215234756461,0.0192355513572692,0.0189672708511352,0.02635857462883,0.0189672708511352,0.0172209739685058,0.0504237413406372,-0.0217294692993164,0.0519874691963179,-0.0391146540641768,0.0721532106399536,0.0911021232604947,0.3,0,0,0.0085273534802159,-22.02853969092781,2.0748933144534547,-34.51701200967402,-34.51701200967402,12.488472318746204,36.591905324127474,-65.69630327443956,11.324413798661,12.488472318746204,36.591905324127474,163.3554251869546,20.560835421795936,0.0169172137975692,0.0507667362689971,0.0275581628084183,0.0189522504806518,0.0020500570535659,0.0169172137975692,6.325046514454877,6.623715872926086,0.0040949734353673,0.5960181355476379,0.6001131089830053,597.864650171172,0.0,0.0009870661088484,0.1581006041091019,0.0102974828375286,0.9794050343249427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043516159057617,20.01359426232083,6.941300903841219,0.0006000724508059,0.0268969066499489,6.706581193068634,-0.0022330284118652,19.5135492169456,6.975286892806816,0.0017666792587822,0.0654999131114033,5.4702181181646194,-0.0192605257034301,20.50508849613057,7.219393813952774,0.0027656226338842,0.29713086037998,5.400544932769223,0.0,0.0,0.0,0.0,0.0,0.0,-0.0368964672088623,1.4475659401392509,12.002105701881735,1,0,0,Sit-To-Stand
10,0.5956322550773621,-0.0115764141082763,0.0122561305761353,0.019841194152832,-0.0726136565208418,0.1941505335271358,0.5426978021860123,0.025365315377713,-0.0766079127788543,0.080698026769825,94.71176114560014,91.89763617165724,101.51952835951056,114.65670473746016,120.72021732831848,129.13407292129514,17.294747619403044,-1.1366966701751018,2.81412497394291,13.1371763779496,8.413855592976674,186.60939731725736,216.17623309697072,249.8542902496136,0,0,0.0115764141082763,0.1249088788383333,1.1366966701751018,0.0435362756252297,0.0370998680591591,0.023295760154724,0.0234610736370086,0.0323442816734313,0.0234610736370086,0.0135068893432617,0.1792699098587036,0.0678473711013794,0.1109433174133317,-0.0238707661628723,0.1114225387573242,0.134814083576204,0.3333333333333333,0,0,0.0081496292907716,-18.75198125923888,3.2765584316889367,-33.69891770490812,-33.69891770490812,14.94693644566924,36.97547613659705,-63.77878349638407,1.9175197780554925,14.94693644566924,36.97547613659705,4.425711619098308,18.871242023909623,0.0164802409708499,0.0529344528913497,0.0268009603023529,0.0178732872009277,0.0069808326661586,0.0164802409708499,12.391723172229373,6.77697351468413,0.0001421130501527,0.5956322550773621,0.5957743681275148,573.1764448192208,0.0,0.0001340133636063,0.080698026769825,0.011441647597254,0.977116704805492,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078281164169311,21.158605541504123,7.086891370952053,0.0006003315813907,0.029863256470762,7.700629464550587,-0.0098160803318023,20.06061607586893,7.119189586016157,0.001457277544647,0.0379942958686305,5.373777057817899,-0.0190876126289367,19.68319558814564,6.9787663257849095,0.0015530742544633,0.2995725904727748,5.227491236726725,0.0,0.0,0.0,0.0,0.0,0.0,0.019841194152832,0.153257641758044,1.201665117235482,0,0,0,Sit-To-Stand
11,0.5962082743644714,0.0172805786132812,-0.0421173870563515,0.0288569927215576,-0.0543735176324869,0.1933653615415096,0.5460833236575127,-0.0235551595687874,0.1015656441450119,0.1042613332587984,93.03137585808162,102.2404710880945,100.79255567609032,123.51816184026148,119.5855149919987,132.68117650905754,17.561135575739566,0.2663879563365228,9.209095230012878,22.725606164171168,13.09566151705883,195.2718469461761,224.3107175163518,252.26669150105624,0,0,0.0172805786132812,0.1921521700808201,0.2663879563365228,-0.006776601076126,-0.0503128767013558,0.0219773948192595,0.0221271514892578,0.0326274633407592,0.0221271514892578,0.013450264930725,-0.0051569938659667,-0.0068557262420654,-0.0267854332923889,0.0132322311401367,0.0016987323760986,0.0400176644325256,0.3666666666666666,0,0,0.0077664310735865,-10.64689379457366,8.10508746466522,-31.85411418770983,-31.85411418770983,21.20722039313617,39.95920165237505,-86.40111694888375,-22.62233345249969,21.20722039313617,39.95920165237505,174.737230345686,24.504067516687464,0.0158615000545978,0.0501249507069587,0.0271585583686829,0.0168745517730712,0.0062656514346599,0.0158615000545978,9.591191456629064,9.150525133625266,0.0010362463448321,0.5962082743644714,0.5972445207093036,540.188516746765,0.0002986183972097,0.0,0.1042613332587984,0.0125858123569794,0.9748283752860412,0.0,0.0,0.0,0.0,0.0,0.0,0.0098780393600463,21.791856432710222,7.611989144059504,0.0013026181008844,0.0227535808842634,5.836747142079266,-0.0100266337394714,20.73941548736077,7.185568289930153,0.0009111766952241,0.0622451560292418,5.524083840913516,-0.006931722164154,19.68915463232211,6.983754789894808,0.0014722309477344,0.069262744092625,4.632839969464467,0.0,0.0,0.0,0.0,0.0,0.0,0.0288569927215576,2.373551618941136,4.828529032976283,0,0,1,Sit-To-Stand
