frame,hip_height,hip_y_velocity,hip_x_velocity,hip_vertical_acceleration,hip_horizontal_acceleration,com_x,com_y,com_x_velocity,com_y_velocity,com_acceleration,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_angle,torso_angle_velocity,knee_coordination,hip_coordination,ankle_coordination,knee_extension_power,hip_extension_power,ankle_power,left_knee_velocity,right_knee_velocity,vertical_momentum,sit_to_stand_power,trunk_flexion_velocity,forward_momentum,forward_acceleration,ankle_distance,heel_distance,toe_distance,base_of_support_width,base_of_support_length,lheel_y_velocity,rheel_y_velocity,lheel_x_velocity,rheel_x_velocity,step_asymmetry,stride_asymmetry,time_since_last_step,step_frequency,step_timing_variability,stride_length_variation,shoulder_angle,shoulder_rotation_velocity,hip_rotation,hip_rotation_velocity,axial_dissociation,axial_dissociation_velocity,head_yaw,head_yaw_velocity,torso_twist,torso_twist_velocity,direction_change_magnitude,turn_preparation_score,mediolateral_sway,anteroposterior_sway,weight_shift_x,weight_shift_y,stability_margin,body_sway,postural_control,movement_complexity,kinetic_energy,potential_energy,total_mechanical_energy,rotational_energy,concentric_power,eccentric_power,total_body_momentum,task_progression,progression_velocity,sit_to_stand_likelihood,walk_from_likelihood,turn_first_likelihood,walk_to_likelihood,turn_second_likelihood,stand_to_sit_likelihood,hip_y_velocity_smooth_5,turn_score_smooth_5,movement_complexity_smooth_5,hip_height_std_5,forward_momentum_std_5,rotation_variation_5,hip_y_velocity_smooth_10,turn_score_smooth_10,movement_complexity_smooth_10,hip_height_std_10,forward_momentum_std_10,rotation_variation_10,hip_y_velocity_smooth_15,turn_score_smooth_15,movement_complexity_smooth_15,hip_height_std_15,forward_momentum_std_15,rotation_variation_15,hip_y_velocity_smooth_30,turn_score_smooth_30,movement_complexity_smooth_30,hip_height_std_30,forward_momentum_std_30,rotation_variation_30,hip_y_acceleration,movement_jerk,rotation_acceleration,sustained_vertical_movement,sustained_forward_movement,sustained_turning,tug_subtask
0,0.6941096782684326,0.0,0.0,0.0,0.0,0.0548055982217192,0.629499539732933,0.0,0.0,0.0,91.54243583501372,93.0333119758755,102.16035851959796,109.39163172899607,123.3690766415464,119.55848361554656,9.211085274062611,9.211085274062611,1.490876140861772,7.23127320939814,3.810593025999836,184.57574781088925,211.55199024859405,242.92756025709295,0,0,0.0,0.0,9.211085274062611,0.0,0.0,0.0104943960905075,0.0056124776601791,0.0082935094833374,0.0056124776601791,0.0150131583213806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.436100384024153,-13.436100384024153,-30.101783179182444,-30.101783179182444,16.66568279515829,16.66568279515829,-56.46544594639676,-56.46544594639676,16.66568279515829,16.66568279515829,0.0,27.68759081727299,0.010474263690412,0.0646101385354995,0.0312307812273502,0.018105149269104,-0.0048617860302328,0.0,1000000.0,8.870654722486258,0.0,0.6941096782684326,0.6941096782684326,543.3230720480426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,
1,0.6933348476886749,-0.0232449173927307,0.2066613547503956,-0.0232449173927307,0.2066613547503956,0.0644775861874222,0.62675541639328,0.2901596389710905,-0.0823237001895904,0.3016120151796662,91.66303203137188,89.8083291277408,101.23692352829974,106.64276064715938,122.28929968922262,115.61344936365391,6.593070891261467,-2.618014382801146,1.8547029036310647,5.405837118859637,6.675850325568703,181.4713611591127,207.87968417545912,237.9027490528765,0,0,0.0232449173927307,0.639805976464619,2.618014382801146,-0.069807842373849,-0.069807842373849,0.013086438179016,0.0102238953113556,0.0061031132936477,0.0102238953113556,0.0156372189521789,-0.0187200307846069,1.7881393432617188e-06,-0.0006365776062028,-0.1389791071414951,0.0187218189239501,0.1383425295352923,0.0333333333333333,0.0,0.0,0.0012960210442542,-7.987267841218951,5.448832542805202,-33.0068598156023,-33.0068598156023,25.019591974383346,38.4556923584075,-49.43443859742428,7.03100734897248,25.019591974383346,38.4556923584075,15.83962815144598,20.634047648998244,0.0076909875497221,0.0665794312953949,0.0254944264888763,0.0165606141090393,0.0025329077616334,0.0,3.3155067907275675,9.15398746010818,0.0216246208659318,0.6933348476886749,0.7149594685546068,559.5712854831773,0.0,0.0005403261845948,0.3016120151796662,0.0026041666666666,0.9947916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0232449173927307,0.2833327376219223,18.884932926829357,0,0,1,Sit-To-Stand
2,0.6937013864517212,0.0109961628913879,0.0356243178248401,0.0342410802841186,-0.1710370369255555,0.0670392177999019,0.6260913908481598,0.0768489483743901,-0.0199207663536071,0.0793889022368032,92.08160806193274,88.74233465308426,99.94830954369948,104.38887297292466,120.13256738171908,113.8415006633065,5.342189461538526,-1.2508814297229414,3.3392734088484843,4.440563429225179,6.29106671841258,180.82394271501695,204.33718251662413,233.9740680450256,0,0,0.0109961628913879,0.3722011678678875,1.2508814297229414,0.0589402019977575,0.1287480443716065,0.0135444253683089,0.0141104459762572,0.0095369070768356,0.0141104459762572,0.0162145495414733,-0.0370341539382934,-0.0197142362594604,0.1172384619712829,0.0006419420242322,0.017319917678833,0.1165965199470507,0.0666666666666666,0.0,0.0,0.0013429285183923,-4.013651289838385,3.973616551380566,-32.203912338291246,-32.203912338291246,28.19026104845286,36.17752888967181,-37.22849705238761,12.205941545036666,28.19026104845286,36.17752888967181,1.3072934156842635,20.52995275384324,0.0063168331980705,0.0676099956035614,0.0256823822855949,0.0161755084991455,0.0077936127781867,0.0,12.596060353081334,9.760229266015326,0.0006950038094095,0.6937013864517212,0.6943963902611308,526.4407991948764,0.0001209155983339,0.0,0.0793889022368032,0.0052083333333333,0.9895833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0107138156890869,21.59902992860374,9.370465910369465,0.0011403911195474,0.0468895403048105,7.480179103690771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342410802841186,0.6062418059071462,1.475215991424636,0,0,1,Sit-To-Stand
3,0.6955531537532806,0.0555530190467834,-0.00772001221776,0.0445568561553955,-0.0433443300426002,0.0679192822426557,0.6273218840360641,0.0264019332826133,0.0369147956371307,0.0453846253481362,91.82279468711992,87.48362930139908,97.70822535747072,102.20329759279188,119.4587045323326,110.31629698204554,4.346508438074154,-0.995681023464372,4.339165385720847,4.49507223532116,9.14240755028706,179.306423988519,199.91152295026257,229.77500151437812,0,0,0.0555530190467834,2.291727034983349,0.995681023464372,0.0215008109807972,-0.0374393910169603,0.0152950882911681,0.0149562805891036,0.0090640038251877,0.0149562805891036,0.0186203718185424,-0.0689756870269775,0.0031989812850952,0.0341883301734932,0.0088132917881011,0.0721746683120727,0.025375038385392,0.1,0.0,0.0,0.001717933253987,-3.4720555904514323,0.5415956993869524,-31.511900010500664,-31.511900010500664,28.03984442004923,32.05349570988761,-43.94212950510541,-6.713632452717803,28.03984442004923,32.05349570988761,68.95950066424378,17.36947434548737,0.0051794350147247,0.0682312697172164,0.0271205641329288,0.0166272521018981,0.0097768455743789,0.0,22.03340798610511,9.108385122922192,0.0015728682569273,0.6955531537532806,0.697126022010208,496.6465840866931,0.0030861379252122,0.0,0.0453846253481362,0.0078125,0.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0106521248817443,19.621233779898024,9.427141446219537,0.0012520514617609,0.0482958846704984,2.456673900004823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445568561553955,0.6518441430931325,3.432020851993613,1,0,1,Sit-To-Stand
4,0.6958953142166138,0.0102648138999938,-0.0169087015092372,-0.0452882051467895,-0.0091886892914772,0.0678915744647383,0.6278383582830429,-0.0008312333375215,0.0154942274093627,0.0155165083660743,91.76011555816348,87.0790871110586,97.40162277043528,101.16523715833938,119.58002898956477,117.40959300142826,3.9093862057452142,-0.4371222323289396,4.681028447104879,3.763614387904113,2.1704359881364894,178.83920266922206,198.56685992877465,236.98962199099304,0,0,0.0102648138999938,0.4695751627582569,0.4371222323289396,0.0067532435059543,-0.0147475674748429,0.0158208012580872,0.0160484239459038,0.0072930604219436,0.0160484239459038,0.0190083980560302,-0.0110793113708496,0.0005614757537841,0.0231353938579559,-0.0096289068460472,0.0116407871246337,0.0327643007040032,0.1333333333333333,0.0,0.0,0.0018817684173673,-3.5302962243836857,-0.0582406339322534,-31.5242941772377,-31.5242941772377,27.993997952854013,31.46605354330545,-13.91156487808145,30.030564627023963,27.993997952854013,31.46605354330545,38.64369062621444,21.774084077416862,0.0046435194090008,0.0680569559335708,0.0276528373360633,0.0169618129730224,0.0114049045369029,0.0,64.44333564441826,9.959072980315366,0.0001956352955649,0.6958953142166138,0.6960909495121788,496.8922576722318,0.0001053664044015,0.0,0.0155165083660743,0.0104166666666666,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0193068981170654,20.069561710925285,9.596827353898773,0.0010780686273771,0.0312934165132737,1.6541942729490553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0452882051467895,0.8506878573931722,0.5998363333192058,0,0,1,Sit-To-Stand
5,0.69588503241539,-0.0003084540367126,0.0041723996400824,-0.0105732679367065,0.0210811011493197,0.0678750053048133,0.627961128950119,-0.0004970747977495,0.0036831200122833,0.0037165113183521,91.23856948920478,86.45503922180386,97.66224525832476,101.0072094307632,118.38737366144277,118.21765783866212,4.047471385557931,0.1380851798127169,4.78353026740092,3.344964172438452,0.1697158227806312,177.69360871100864,198.669454689088,236.6050315001049,0,0,0.0003084540367126,0.0135418616073875,0.1380851798127169,-0.0218871608376496,-0.028640404343604,0.0168061852455138,0.0172084122896194,0.007148414850235,0.0172084122896194,0.0204783678054809,0.0028324127197265,0.046931505203247,-0.0044873356819144,-0.0392869859933849,0.0440990924835205,0.0347996503114704,0.1666666666666666,0.0,0.0,0.0020822996308545,-2.9565088325513638,0.5737873918323224,-30.905556698578927,-30.905556698578927,27.949047866027563,31.47934409041125,-24.20625502077533,-10.29469014269388,27.949047866027563,31.47934409041125,4.61535446252509,17.798610073744403,0.0047991685569286,0.067923903465271,0.0283999070525169,0.0170007348060607,0.0124092437326908,0.0,268.9971635226296,9.15403240173661,8.752031324662369e-06,0.69588503241539,0.6958937844467147,477.74133341005125,0.0,9.514389276432669e-08,0.0037165113183521,0.0130208333333333,0.9739583333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0182638764381408,19.264033700016537,9.394837112569956,0.0005012708678931,0.0164144398970062,0.2641446452449618,0.0077751874923706,21.02928600576138,9.507543388596398,0.0012907562869607,0.0325794604015948,5.149407823189093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0105732679367065,0.8050405785787564,0.6320280257645758,0,0,1,Sit-To-Stand
6,0.6965526640415192,0.0200289487838745,0.0154196843504926,0.0203374028205871,0.0112472847104101,0.0681286444887518,0.6285266280174255,0.0076091755181559,0.0169649720191955,0.0185932737213808,90.61318023107414,86.16524145800142,97.16901444000784,101.02529682903108,118.79845246271223,114.14281837742436,4.259253957089,0.211782571531069,4.447938773072721,3.856282389023235,4.655634085287872,176.77842168907557,198.1943112690389,232.9412708401366,0,0,0.0200289487838745,0.8312923245441398,0.211782571531069,-0.0092290341854101,0.0126581266522395,0.0167955756187438,0.0175553411245346,0.0092515498399733,0.0175553411245346,0.0207822918891906,-0.0117480754852294,-0.0026303529739379,-0.0040251016616821,-0.0144329667091382,0.0091177225112915,0.010407865047456,0.2,0.0,0.0,0.002134886532754,-2.7338254088589187,0.2226834236924446,-29.820936165493045,-29.820936165493045,27.087110756634125,30.04361958918549,15.063132526933728,39.26938754770906,27.087110756634125,30.04361958918549,31.84352950135434,22.875687304134555,0.0050595188513398,0.0680260360240936,0.0284317284822464,0.0162968039512634,0.0124958222731948,0.0050595188513398,53.77999780922542,10.00241699850437,0.0003194627274279,0.6965526640415192,0.6968721267689472,444.6689108467992,0.000401158789387,0.0,0.0185932737213808,0.015625,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0048129558563232,21.39288850444061,9.778005398555758,0.0003874076231472,0.0114646722559907,0.225200598599749,0.0083498060703277,19.65712685513172,9.462478865813749,0.0012613673384971,0.0328031034918459,1.968392250271895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203374028205871,0.8483845967677599,0.3511039681398777,0,0,1,Sit-To-Stand
7,0.696745365858078,0.0057810544967651,-0.0065686181187646,-0.0142478942871093,-0.0219883024692572,0.0679951896890997,0.6287569999694824,-0.0040036439895634,0.0069111585617065,0.0079870694162638,90.27753460467926,85.86036881460676,97.096183908304,100.69360355580424,118.28995526165744,113.43110385952625,4.190037040877312,-0.0692169162116886,4.417165790072502,3.597419647500232,4.858851402131208,176.13790341928603,197.78978746410823,231.72105912118369,0,0,0.0057810544967651,0.243019946043173,0.0692169162116886,0.0023806840181354,0.0116097182035456,0.0166794061660767,0.0173031389713287,0.0111114978790282,0.0173031389713287,0.0220956802368164,-0.0356876850128173,0.0037139654159545,-0.001402348279953,0.0061637163162239,0.0394016504287719,0.0075660645961769,0.2333333333333333,0.0,0.0,0.0021176500268422,-2.541542323683876,0.1922830851750427,-29.77667712822896,-29.77667712822896,27.235134804545083,29.968960213404003,7.473969563946282,-7.589162962987446,27.235134804545083,29.968960213404003,54.241092306083786,16.50231269929949,0.0049740197136998,0.0679883658885955,0.0285091623663903,0.0163119435310363,0.0123291192576289,0.0049740197136997,125.18669379161712,8.750278059371249,3.828366754236573e-05,0.696745365858078,0.6967836495256203,443.3437367918191,3.342059109456841e-05,0.0,0.0079870694162638,0.0182291666666666,0.9635416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0048365592956542,20.45954208291902,9.644620866823333,0.0003496854666166,0.0109255562276058,1.42345407791959,0.0118067264556884,18.947249871365507,9.357258480189689,0.0010086760387111,0.0221612316689038,1.4666782455151934,0.0054389238357543,18.37103909444484,8.962109550738267,0.0013628813745753,0.0266220743814299,4.143924118062831,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142478942871093,1.25213893913312,0.0304003385174018,0,0,1,Sit-To-Stand
8,0.6963553130626678,-0.0117015838623046,0.0345141626894474,-0.0174826383590698,0.041082780808212,0.069477186538279,0.6284644454717636,0.0444599054753784,-0.0087766349315643,0.0453179050222044,89.23632712593123,85.65973717208514,95.6338824918993,100.94328303481754,117.35379798222358,112.22528633306122,3.918046215344948,-0.2719908255323635,3.576589953846081,5.30940054291824,5.128511649162363,174.89606429801637,196.57716552671684,229.5790843152848,0,0,0.0117015838623046,0.5223420880572749,0.2719908255323635,-0.011726841330529,-0.0141075253486645,0.0182419568300247,0.0176893025636672,0.0139355212450026,0.0176893025636672,0.0225582122802734,-0.0410091876983642,-0.0271332263946533,-0.0059343874454514,-0.0175192952156066,0.0138759613037109,0.0115849077701551,0.2666666666666666,0.0,0.0,0.0022684529678102,-2.3221587629327374,0.2193835607511385,-29.39441315052585,-29.39441315052585,27.072254387593112,29.61379671127699,-58.56028049589988,-66.03425005984616,27.072254387593112,29.61379671127699,131.25070507586435,28.013748367607725,0.0046424949541687,0.0678908675909042,0.0280234925448893,0.0157868266105651,0.0130468076094985,0.0046424949541687,22.06584646098665,11.024226552851196,0.00066407724552,0.6963553130626678,0.6970193903081879,432.03982680526747,0.0,0.0001369270648865,0.0453179050222044,0.0208333333333333,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0060474872589111,19.693019930365416,9.49781628540796,0.000204373564267,0.0094116750342155,1.4095285160982818,0.0108760893344879,18.298400469307644,9.202696005383894,0.0005956432030178,0.0129221909331436,1.054515695223575,0.0043670535087585,17.370286240508225,8.839239276777722,0.0012506185142915,0.0266529828418809,1.7801052726358817,0.0,0.0,0.0,0.0,0.0,0.0,-0.0174826383590698,2.2739484934799474,0.0271004755760957,0,0,1,Sit-To-Stand
9,0.6967014074325562,0.0103828310966491,0.0431179068982592,0.0220844149589538,0.0086037442088118,0.0718018198385834,0.6292518675327301,0.0697389990091311,0.0236226618289947,0.0736312307019422,88.96847373530639,86.37573288107595,94.13909651778314,100.4933585732437,117.605053766978,111.89924734055629,3.1941524407173643,-0.7238937746275838,2.592740854230442,6.354262055460552,5.7058064264217165,175.34420661638234,194.63245509102683,229.50430110753427,0,0,0.0103828310966491,0.5699692625489451,0.7238937746275838,0.0048578158020973,0.0165846571326264,0.0185764729976654,0.0184269472956657,0.0136236399412154,0.0184269472956657,0.0227588415145874,0.0187879800796508,0.0248068571090698,0.0159224867820748,-0.0062068551778801,0.0060188770294189,0.0221293419599549,0.3,0.0,0.0,0.0023790242352396,1.143311880719501,3.4654706436522384,-28.184464279742357,-28.184464279742357,29.327776160461852,31.649934923394596,-52.14835795534174,6.411922540558145,29.327776160461852,31.649934923394596,29.879692085736767,17.107351969808924,0.0037551252171397,0.067449539899826,0.0283668264746666,0.0152002573013305,0.014671822078526,0.0037551252171397,13.581009164966432,9.292150321653237,0.0009834785384342,0.6967014074325562,0.6976848859709904,403.186756759044,0.0001078031815815,0.0,0.0736312307019422,0.0234375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0043065547943115,17.82493803180573,9.117689606480605,0.0003317191224611,0.00947138232562,1.4496481794572245,0.0069961845874786,17.819362703599793,9.06001912098392,0.0006314336165528,0.0110230288769156,1.1424171344625895,0.0057829618453979,16.876525359912623,8.704515949040472,0.0009652986152906,0.0178998687007033,1.3061993282691506,0.0,0.0,0.0,0.0,0.0,0.0,0.0220844149589538,1.7320762311979614,3.2460870829011,0,0,1,Sit-To-Stand
