frame,visibility_0,visibility_1,visibility_2,visibility_3,visibility_4,visibility_5,visibility_6,visibility_7,visibility_8,visibility_9,visibility_10,visibility_11,visibility_12,visibility_13,visibility_14,visibility_15,visibility_16,visibility_17,visibility_18,visibility_19,visibility_20,visibility_21,visibility_22,visibility_23,visibility_24,visibility_25,visibility_26,visibility_27,visibility_28,visibility_29,visibility_30,visibility_31,visibility_32,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,tug_subtask
0,0.9993995428085327,0.9996479749679565,0.9996161460876465,0.9996894598007202,0.9995571374893188,0.9995074272155762,0.9995412826538086,0.9996206164360046,0.9994087219238281,0.9995424747467041,0.9996132254600525,0.9997193217277527,0.999921441078186,0.4164649546146393,0.9617026448249817,0.684526264667511,0.9382105469703674,0.7143738865852356,0.9360348582267761,0.7252047061920166,0.9375832676887512,0.7080460786819458,0.9317007064819336,0.9994240999221802,0.9988985061645508,0.6299583315849304,0.9773420095443726,0.7312971353530884,0.9606841802597046,0.75640869140625,0.9297560453414917,0.761545717716217,0.9477280378341675,0.11254246532917023,0.10468326508998871,0.11294456571340561,0.11456956714391708,0.10630305856466293,0.10393526405096054,0.10158862173557281,0.114031121134758,0.09640653431415558,0.11612428724765778,0.10927222669124603,0.13453349471092224,0.08596114814281464,0.15548688173294067,0.10131235420703888,0.18030305206775665,0.13470681011676788,0.18974623084068298,0.14158323407173157,0.18680116534233093,0.1451394259929657,0.18089187145233154,0.1431635320186615,0.1434338539838791,0.11643560230731964,0.21528606116771698,0.18953369557857513,0.2124948799610138,0.2103506326675415,0.1984677016735077,0.2017698734998703,0.24705283343791962,0.24382302165031433,0.4517922103404999,0.43075576424598694,0.44301119446754456,0.44241154193878174,0.4451294243335724,0.4455665946006775,0.44600918889045715,0.4443424642086029,0.45031851530075073,0.4588189721107483,0.4609469473361969,0.48460525274276733,0.48480919003486633,0.540787935256958,0.5372112393379211,0.5603546500205994,0.5498415231704712,0.5684261322021484,0.5597406029701233,0.5641108751296997,0.5527698397636414,0.5627654790878296,0.5514127016067505,0.589349627494812,0.5946852564811707,0.5865578055381775,0.5963770151138306,0.6967231035232544,0.7047281265258789,0.7162715792655945,0.723202109336853,0.7268806099891663,0.7408468127250671,0.05066118761897087,0.06187568977475166,0.061785198748111725,0.06170306354761124,0.05291154980659485,0.05291678383946419,0.05283322185277939,0.11928002536296844,0.07920908182859421,0.0728055015206337,0.06089447811245918,0.14646710455417633,0.029618028551340103,0.10776518285274506,-0.061275381594896317,0.00444805808365345,-0.12965399026870728,-0.0144741740077734,-0.14559002220630646,-0.021274974569678307,-0.14766551554203033,-0.001921373070217669,-0.13139471411705017,0.05126824975013733,-0.051251865923404694,-0.03877956420183182,-0.15331704914569855,-0.08748746663331985,-0.18264243006706238,-0.0949106514453888,-0.18244847655296326,-0.1402154266834259,-0.22054298222064972,Sit-To-Stand
1,0.9984592199325562,0.9987621307373047,0.9986292719841003,0.9989879727363586,0.9988077282905579,0.998649537563324,0.9989081621170044,0.9988306164741516,0.9985206723213196,0.9985732436180115,0.9989632964134216,0.9994999170303345,0.9999147653579712,0.37653297185897827,0.949371337890625,0.6181620359420776,0.865207850933075,0.6468163132667542,0.8633502125740051,0.6563601493835449,0.8647066354751587,0.6407193541526794,0.8627055883407593,0.9994099736213684,0.9989348649978638,0.6305927038192749,0.9782306551933289,0.7354052662849426,0.9627996683120728,0.7631651163101196,0.9343686699867249,0.7575315833091736,0.9483215808868408,0.10246874392032623,0.09775904566049576,0.09723561257123947,0.09636738151311874,0.10011617839336395,0.1002749651670456,0.10044582188129425,0.09227526187896729,0.09943382441997528,0.10204024612903595,0.10282886028289795,0.08330307900905609,0.10720790922641754,0.10183354467153549,0.14731405675411224,0.12724481523036957,0.17597836256027222,0.1321086436510086,0.1864696741104126,0.1343722641468048,0.1838836520910263,0.13272622227668762,0.17815560102462769,0.1157643049955368,0.12639407813549042,0.20235908031463623,0.2060365229845047,0.20934557914733887,0.20767903327941895,0.20020663738250732,0.19278831779956818,0.2347346991300583,0.23898907005786896,0.45672863721847534,0.4504375755786896,0.45227470993995667,0.45293599367141724,0.4497280716896057,0.44904038310050964,0.44835567474365234,0.4579744040966034,0.4521273374557495,0.46424832940101624,0.46265989542007446,0.5024098753929138,0.48055288195610046,0.552017331123352,0.5304601788520813,0.5598064064979553,0.5496036410331726,0.5678573846817017,0.5584474802017212,0.5601723194122314,0.5533526539802551,0.55744868516922,0.5517179369926453,0.593806803226471,0.5930947065353394,0.5879318118095398,0.590445876121521,0.6933028101921082,0.704646646976471,0.7129265069961548,0.7236980199813843,0.7117998003959656,0.7250701785087585,0.2542218565940857,0.25087496638298035,0.2508407235145569,0.25081828236579895,0.24099886417388916,0.24098074436187744,0.24084214866161346,0.22286725044250488,0.17933571338653564,0.24417665600776672,0.2313317060470581,0.21739813685417175,0.07884179055690765,0.2333134412765503,0.09139598160982132,0.24590280652046204,0.189641535282135,0.24444596469402313,0.20172324776649475,0.246957927942276,0.1961158961057663,0.24526306986808777,0.1911545693874359,0.055684905499219894,-0.055715013295412064,0.006267480552196503,-0.1320498287677765,-0.05822891741991043,-0.1771150380373001,-0.07077576220035553,-0.18164609372615814,-0.09131483733654022,-0.1899663209915161,Sit-To-Stand
2,0.9981101155281067,0.9984703660011292,0.9983344078063965,0.9987490773200989,0.9984571933746338,0.9983167052268982,0.998603343963623,0.998581051826477,0.9981397986412048,0.9980621933937073,0.9985106587409973,0.9993352293968201,0.9999046325683594,0.3409317433834076,0.9151989817619324,0.5594819188117981,0.7970484495162964,0.5883588194847107,0.8003822565078735,0.5967699885368347,0.8020380735397339,0.5827013254165649,0.803054690361023,0.9994223117828369,0.9989780783653259,0.6336955428123474,0.9788846373558044,0.7381402850151062,0.9647437334060669,0.7703167200088501,0.937972903251648,0.7540876269340515,0.9501016736030579,0.09841897338628769,0.09669648110866547,0.0980299562215805,0.0993533805012703,0.09262566268444061,0.0905771553516388,0.08855816721916199,0.09874831140041351,0.08456248044967651,0.10176640748977661,0.09593353420495987,0.11374318599700928,0.0790977030992508,0.1422087550163269,0.11340904235839844,0.1690489500761032,0.14528827369213104,0.17780205607414246,0.15474312007427216,0.1756492257118225,0.15611371397972107,0.17068888247013092,0.1525416076183319,0.1334848552942276,0.11459680646657944,0.21512436866760254,0.20097096264362335,0.21267899870872498,0.2108851969242096,0.1988174170255661,0.19928282499313354,0.23768536746501923,0.23115892708301544,0.46196645498275757,0.4542761445045471,0.45388510823249817,0.4534052014350891,0.45523086190223694,0.45538851618766785,0.45554277300834656,0.45431721210479736,0.4581429064273834,0.46798866987228394,0.4694722592830658,0.4914189577102661,0.48441675305366516,0.5376592874526978,0.5333824157714844,0.5501315593719482,0.552000880241394,0.5588339567184448,0.5609577298164368,0.5528018474578857,0.5554739236831665,0.5512222051620483,0.5539143681526184,0.5935757756233215,0.5940410494804382,0.5783702731132507,0.5972635746002197,0.6975117921829224,0.705064594745636,0.7195138931274414,0.7235464453697205,0.7122420072555542,0.7270984649658203,0.1014624685049057,0.11063630878925323,0.1105499267578125,0.11048424243927002,0.1025753766298294,0.10256482660770416,0.10245867073535919,0.1553240269422531,0.1205383762717247,0.11855901777744293,0.10791635513305664,0.17722424864768982,0.05972164869308472,0.1563096046447754,-0.020450551062822342,0.046317361295223236,-0.06181846186518669,0.02774815820157528,-0.07147019356489182,0.0295399222522974,-0.07312920689582825,0.043343670666217804,-0.06224309280514717,0.04732036590576172,-0.04731246829032898,-0.025168810039758682,-0.13533714413642883,-0.08836055546998978,-0.18372365832328796,-0.09824497252702713,-0.18542049825191498,-0.13949373364448547,-0.21192486584186554,Sit-To-Stand
3,0.9972859025001526,0.997559666633606,0.9974771738052368,0.9980955719947815,0.9975489377975464,0.9974338412284851,0.9977899789810181,0.9977236986160278,0.9968815445899963,0.9964863061904907,0.9971851110458374,0.9991768002510071,0.999872088432312,0.30900388956069946,0.8762191534042358,0.5066369771957397,0.7283151149749756,0.5357170104980469,0.7346135973930359,0.5431104302406311,0.7364209890365601,0.5306876301765442,0.7401306629180908,0.9994224309921265,0.9989808797836304,0.6424789428710938,0.9797530770301819,0.7436329126358032,0.9662254452705383,0.7762741446495056,0.939889132976532,0.7536135911941528,0.9508257508277893,0.09613898396492004,0.09359152615070343,0.09470215439796448,0.09582729637622833,0.0899323970079422,0.08800436556339264,0.08610361069440842,0.09479906409978867,0.08207365870475769,0.09387468546628952,0.09427065402269363,0.11027373373508453,0.0802176371216774,0.1423300802707672,0.11302818357944489,0.16780172288417816,0.1467122584581375,0.1762760579586029,0.15800409018993378,0.17338517308235168,0.15793366730213165,0.16823963820934296,0.1538122594356537,0.13403548300266266,0.11547645181417465,0.21732684969902039,0.20204749703407288,0.21158519387245178,0.2069334238767624,0.19739271700382233,0.1989394724369049,0.23521530628204346,0.23209071159362793,0.4602032005786896,0.4524872899055481,0.45183879137039185,0.4511859118938446,0.45400527119636536,0.45446649193763733,0.45492076873779297,0.4522644877433777,0.45823797583580017,0.46254870295524597,0.4681660830974579,0.4869586229324341,0.4859035313129425,0.533923864364624,0.5368013978004456,0.5520875453948975,0.5591884851455688,0.5618366003036499,0.5695177316665649,0.5575805902481079,0.565155029296875,0.5557721853256226,0.5624487996101379,0.5927344560623169,0.594491720199585,0.578299343585968,0.597959578037262,0.6980757117271423,0.7050880193710327,0.7198770046234131,0.7221587300300598,0.7124166488647461,0.7273627519607544,0.12521933019161224,0.13252654671669006,0.1324470043182373,0.1323862075805664,0.12403737008571625,0.12404990196228027,0.12394388020038605,0.16730640828609467,0.13025407493114471,0.1389484405517578,0.12789355218410492,0.18069854378700256,0.06614895910024643,0.14277717471122742,0.009580486454069614,0.0484883151948452,0.003154551610350609,0.03188490495085716,-0.001726203947328031,0.031086478382349014,-0.0049590799026191235,0.04469982534646988,0.002696026349440217,0.047421135008335114,-0.04742635041475296,-0.02386506460607052,-0.12701907753944397,-0.07707980275154114,-0.1632985770702362,-0.08597992360591888,-0.16443870961666107,-0.1219327300786972,-0.1844777911901474,Sit-To-Stand
4,0.9975364208221436,0.9977761507034302,0.997696578502655,0.9982656240463257,0.9977672696113586,0.9976592063903809,0.9979828000068665,0.9979124665260315,0.9971509575843811,0.9968079328536987,0.9974532127380371,0.9992415904998779,0.9998779296875,0.32541486620903015,0.8858997225761414,0.5152777433395386,0.7441498637199402,0.5420973896980286,0.7468202710151672,0.5486149787902832,0.7478438019752502,0.5343760848045349,0.7480612397193909,0.9994368553161621,0.9990041851997375,0.6412123441696167,0.9798625707626343,0.7370002865791321,0.9668564200401306,0.7695221304893494,0.9397715330123901,0.7465670704841614,0.9521405696868896,0.11347466707229614,0.1114843487739563,0.11179138720035553,0.11190374940633774,0.10856368392705917,0.10653330385684967,0.10423393547534943,0.1052556186914444,0.09515094757080078,0.11200256645679474,0.10892903804779053,0.12058347463607788,0.07021500915288925,0.14963820576667786,0.07489220052957535,0.17737290263175964,0.13792160153388977,0.18773424625396729,0.15189312398433685,0.18445146083831787,0.1517329066991806,0.17861491441726685,0.15242856740951538,0.1383185088634491,0.11351271718740463,0.2198837250471115,0.19468148052692413,0.2150290310382843,0.20271813869476318,0.2017073929309845,0.19459393620491028,0.24160107970237732,0.23298200964927673,0.44364744424819946,0.43671491742134094,0.4353896379470825,0.4357216954231262,0.4346698522567749,0.434601366519928,0.43454211950302124,0.4404713809490204,0.4395141899585724,0.4523428976535797,0.4531576335430145,0.48298296332359314,0.4765518009662628,0.529585063457489,0.5360720157623291,0.5507118701934814,0.558708906173706,0.5623627305030823,0.5688367486000061,0.5588043332099915,0.561804473400116,0.5571819543838501,0.558003306388855,0.5867843627929688,0.5945153832435608,0.5798801183700562,0.5975759625434875,0.694902777671814,0.705355703830719,0.7166004776954651,0.7224243879318237,0.7082462906837463,0.7246837019920349,-0.0013818660518154502,0.01292351633310318,0.012865269556641579,0.012829393148422241,-0.0050989845767617226,-0.005093900952488184,-0.005122140049934387,0.07991962879896164,-0.0040046535432338715,0.023678656667470932,-0.0005401429370976985,0.11931250244379044,-0.05210118740797043,0.08814261853694916,-0.13153405487537384,-0.015929903835058212,-0.18133191764354706,-0.03409307450056076,-0.2025582492351532,-0.0446077324450016,-0.20026549696922302,-0.023575743660330772,-0.1801043152809143,0.057771921157836914,-0.05765249580144882,-0.01009431667625904,-0.1525944173336029,-0.021166376769542694,-0.13172705471515656,-0.019511904567480087,-0.12901628017425537,-0.07619708776473999,-0.15678250789642334,Sit-To-Stand
5,0.9935047626495361,0.9936008453369141,0.9941742420196533,0.9950345158576965,0.9931280612945557,0.993683397769928,0.9937962889671326,0.9949295520782471,0.9930320978164673,0.9919232130050659,0.993468165397644,0.9990290999412537,0.9998444318771362,0.2955886125564575,0.8647853136062622,0.468235045671463,0.694649338722229,0.49660179018974304,0.7010791301727295,0.5024189949035645,0.7026824355125427,0.4900195598602295,0.7064397931098938,0.9994206428527832,0.9990018606185913,0.6387071013450623,0.979742169380188,0.7353292107582092,0.9668403267860413,0.773536741733551,0.9411308765411377,0.7377607226371765,0.9513430595397949,0.09443936496973038,0.09208930283784866,0.0932859480381012,0.09451290965080261,0.08850973844528198,0.08673512935638428,0.08496449142694473,0.09524525701999664,0.08238682895898819,0.09877599775791168,0.09380106627941132,0.11548151075839996,0.07794106751680374,0.14915955066680908,0.08709351718425751,0.1765308976173401,0.1386711299419403,0.18658043444156647,0.15296313166618347,0.18333591520786285,0.15303200483322144,0.17751799523830414,0.15367183089256287,0.1409071832895279,0.1175863966345787,0.21949151158332825,0.19995427131652832,0.21383202075958252,0.2038542777299881,0.20034655928611755,0.19767627120018005,0.23684827983379364,0.23090386390686035,0.4621490240097046,0.4547925591468811,0.4537566900253296,0.45304960012435913,0.45620283484458923,0.45678457617759705,0.4573606252670288,0.45386770367622375,0.46063902974128723,0.4676188826560974,0.47025421261787415,0.48356738686561584,0.4872812330722809,0.529732346534729,0.5375711917877197,0.5498855710029602,0.5637456178665161,0.5593580007553101,0.5756728649139404,0.556327760219574,0.571439802646637,0.5554252862930298,0.5682909488677979,0.5893557071685791,0.5961926579475403,0.5761952996253967,0.5972951054573059,0.6965020298957825,0.7052707672119141,0.7181269526481628,0.7224151492118835,0.7113989591598511,0.7263578176498413,0.09186872839927673,0.0982605591416359,0.09817029535770416,0.09810484945774078,0.0919632762670517,0.09195266664028168,0.09182647615671158,0.13567791879177094,0.10861536115407944,0.1070588231086731,0.09902520477771759,0.15578848123550415,0.04971481114625931,0.10053364932537079,-0.023012666031718254,0.011400734074413776,-0.05466075614094734,-0.006072214338928461,-0.06331433355808258,-0.010238719172775745,-0.06727661937475204,0.006115122232586145,-0.05602625012397766,0.04699007794260979,-0.046919286251068115,-0.0359644778072834,-0.15164747834205627,-0.08340843766927719,-0.18140891194343567,-0.09101702272891998,-0.18131819367408752,-0.13173624873161316,-0.2083692103624344,Sit-To-Stand
6,0.9941182136535645,0.9941940307617188,0.994700014591217,0.9954948425292969,0.9937659502029419,0.9942569732666016,0.9943637847900391,0.9953696727752686,0.9936501979827881,0.9926930069923401,0.9941024780273438,0.9991121888160706,0.9998525977134705,0.3235861659049988,0.8760566115379333,0.4909830093383789,0.7150834202766418,0.5165787935256958,0.7175449132919312,0.5219441652297974,0.7187998294830322,0.5076185464859009,0.7191891074180603,0.9994379281997681,0.9990106225013733,0.638545572757721,0.9799166917800903,0.7327487468719482,0.9668058156967163,0.770362138748169,0.9408075213432312,0.7345006465911865,0.9517434239387512,0.11153020709753036,0.10860295593738556,0.10997611284255981,0.11084836721420288,0.10532867908477783,0.10341664403676987,0.10145293176174164,0.10690192133188248,0.09533827006816864,0.11294521391391754,0.10880762338638306,0.12225403636693954,0.07155327498912811,0.15239384770393372,0.07195086777210236,0.17893332242965698,0.14065159857273102,0.189369335770607,0.1521635353565216,0.18539045751094818,0.15463952720165253,0.17932383716106415,0.15305200219154358,0.1405554562807083,0.11556573957204819,0.2189439982175827,0.19488129019737244,0.2154640257358551,0.20357319712638855,0.20229390263557434,0.19444893300533295,0.24020978808403015,0.23323631286621094,0.44657331705093384,0.4378502666950226,0.4371303617954254,0.43756482005119324,0.43667393922805786,0.4367295205593109,0.4367603063583374,0.4418339729309082,0.43994367122650146,0.45682618021965027,0.4560157060623169,0.4813927412033081,0.4780174791812897,0.5245841145515442,0.5369021892547607,0.5479405522346497,0.559345006942749,0.5584742426872253,0.5687058568000793,0.5545002222061157,0.5605732798576355,0.5531186461448669,0.5541538000106812,0.5868189334869385,0.5963590741157532,0.5778964757919312,0.5867000222206116,0.6943732500076294,0.7046080231666565,0.7185097932815552,0.7208914160728455,0.7125906348228455,0.7229951620101929,-0.02474551647901535,-0.010968731716275215,-0.011020799167454243,-0.011051858775317669,-0.028516512364149094,-0.028505805879831314,-0.028533974662423134,0.057340554893016815,-0.02312222495675087,0.001452464610338211,-0.021958140656352043,0.10548875480890274,-0.06514513492584229,0.06804459542036057,-0.13363276422023773,-0.05365689843893051,-0.17153263092041016,-0.07614916563034058,-0.19282621145248413,-0.08688900619745255,-0.1918909251689911,-0.061966437846422195,-0.1704496443271637,0.0594346709549427,-0.05931910127401352,-0.016354240477085114,-0.15583157539367676,-0.023245686665177345,-0.17618516087532043,-0.02383340150117874,-0.15601007640361786,-0.07450561970472336,-0.17241165041923523,Sit-To-Stand
7,0.9946816563606262,0.9947410225868225,0.9951874613761902,0.9959176182746887,0.9943573474884033,0.9947934746742249,0.9948951601982117,0.9957863092422485,0.9942383170127869,0.9933992028236389,0.9946814775466919,0.9991888999938965,0.999863862991333,0.3467954397201538,0.8871363401412964,0.5158429741859436,0.738727867603302,0.5397577285766602,0.7385549545288086,0.5445401072502136,0.739627480506897,0.5283570289611816,0.7382482886314392,0.9994497895240784,0.9990354180335999,0.6421366333961487,0.9800700545310974,0.7328450083732605,0.9665252566337585,0.7684754729270935,0.9410600066184998,0.7344399094581604,0.9518917202949524,0.11713449656963348,0.11396105587482452,0.11547452211380005,0.11624528467655182,0.11077340692281723,0.10885782539844513,0.10690949112176895,0.11061596870422363,0.09929221123456955,0.11758749186992645,0.11353418976068497,0.12542523443698883,0.07100662589073181,0.15393467247486115,0.07186000794172287,0.17978936433792114,0.13703849911689758,0.19075992703437805,0.14923691749572754,0.18580171465873718,0.15476301312446594,0.1793491095304489,0.15155771374702454,0.1417590081691742,0.11640182882547379,0.21804551780223846,0.1950450837612152,0.21794633567333221,0.20100077986717224,0.20420655608177185,0.1920713633298874,0.24060340225696564,0.23165209591388702,0.4412437677383423,0.4314793050289154,0.4310322105884552,0.4316917955875397,0.4301643371582031,0.43013110756874084,0.4300827085971832,0.4364534020423889,0.43309319019317627,0.45349106192588806,0.4516822099685669,0.4804033637046814,0.473287969827652,0.521858811378479,0.5347875952720642,0.5471736192703247,0.5551621913909912,0.5572270154953003,0.5646452307701111,0.5529469847679138,0.5556656122207642,0.5525017976760864,0.551681399345398,0.5852505564689636,0.5970084071159363,0.5775242447853088,0.583724319934845,0.69356769323349,0.7045465111732483,0.716318666934967,0.7207178473472595,0.713280975818634,0.7231311798095703,-0.013637496158480644,-9.83011705102399e-05,-0.00014521254342980683,-0.00016383768524974585,-0.017486393451690674,-0.017481137067079544,-0.017520571127533913,0.06492922455072403,-0.014643164351582527,0.011053243651986122,-0.012144409120082855,0.10517016798257828,-0.05865123122930527,0.05927197262644768,-0.13736769556999207,-0.07137751579284668,-0.18511155247688293,-0.09623435884714127,-0.20747461915016174,-0.10583661496639252,-0.20553264021873474,-0.07942365109920502,-0.1838245689868927,0.05971577763557434,-0.059613555669784546,-0.015931222587823868,-0.15886814892292023,-0.022376487031579018,-0.14619530737400055,-0.02385460026562214,-0.13871990144252777,-0.06794138997793198,-0.16276340186595917,Sit-To-Stand
8,0.993315577507019,0.9918516874313354,0.9919706583023071,0.9929267764091492,0.9921491742134094,0.9926225543022156,0.9930045008659363,0.9913145303726196,0.9929160475730896,0.9923534989356995,0.9946814179420471,0.9988517165184021,0.9998552799224854,0.3200931251049042,0.8966118693351746,0.47832190990448,0.7576498985290527,0.5066542029380798,0.7552639842033386,0.5113990306854248,0.7562714219093323,0.4968135952949524,0.753288984298706,0.9991801977157593,0.9988041520118713,0.6541391015052795,0.9809184670448303,0.744227409362793,0.9677222371101379,0.7803972363471985,0.9427520036697388,0.7438288331031799,0.9536634683609009,0.11956626176834106,0.11682318150997162,0.1179838553071022,0.11849713325500488,0.11378458887338638,0.11177334934473038,0.1096942201256752,0.11296753585338593,0.1010783463716507,0.11980289220809937,0.11576147377490997,0.12574703991413116,0.07565134018659592,0.152141273021698,0.08160196989774704,0.1754351556301117,0.13837569952011108,0.18674243986606598,0.14953751862049103,0.18167662620544434,0.15366269648075104,0.17538286745548248,0.15077611804008484,0.1473047435283661,0.11760959774255753,0.21406006813049316,0.19194668531417847,0.21816904842853546,0.19524146616458893,0.20482119917869568,0.19065061211585999,0.24154198169708252,0.22644758224487305,0.4384823143482208,0.42759940028190613,0.4268339276313782,0.42750123143196106,0.42606908082962036,0.42638465762138367,0.42716100811958313,0.43481144309043884,0.4324447214603424,0.453053742647171,0.45070379972457886,0.47931429743766785,0.47505539655685425,0.5207567811012268,0.5388740301132202,0.5476223230361938,0.5564366579055786,0.5599231719970703,0.5676977634429932,0.5564624071121216,0.5611985921859741,0.5547338724136353,0.5559914112091064,0.5849503874778748,0.5971659421920776,0.5784552693367004,0.5990608334541321,0.6968241333961487,0.705777108669281,0.7202799916267395,0.7292059063911438,0.7111466526985168,0.7291052341461182,-0.04179834574460983,-0.033579807728528976,-0.033642400056123734,-0.033680569380521774,-0.0496642030775547,-0.04968676343560219,-0.04978766664862633,0.017759470269083977,-0.05510691925883293,-0.020527083426713943,-0.04166669398546219,0.06778088957071304,-0.08698640018701553,0.043371573090553284,-0.1387147158384323,-0.062074124813079834,-0.16563433408737183,-0.08130413293838501,-0.18321937322616577,-0.09194765239953995,-0.1835854947566986,-0.07007601857185364,-0.16452555358409882,0.05673656985163689,-0.05653682351112366,-0.02161744236946106,-0.15070536732673645,-0.023976538330316544,-0.12979842722415924,-0.025906408205628395,-0.12308134883642197,-0.06582203507423401,-0.15561233460903168,Sit-To-Stand
9,0.9890220761299133,0.9867271184921265,0.9871193170547485,0.9890953898429871,0.9854437708854675,0.985842227935791,0.9863804578781128,0.9868003726005554,0.9867546558380127,0.9895575046539307,0.9928637146949768,0.9987534880638123,0.9998112320899963,0.3021194636821747,0.8966844081878662,0.4508184492588043,0.755811333656311,0.4865906536579132,0.7536969184875488,0.49122264981269836,0.7544037699699402,0.4775282144546509,0.7487491369247437,0.9991171360015869,0.9986932277679443,0.6596425175666809,0.9812315702438354,0.7459661960601807,0.9673755168914795,0.7840521931648254,0.9408797025680542,0.7424024343490601,0.9535933136940002,0.10501281917095184,0.10316792875528336,0.10488405078649521,0.10655330121517181,0.09791603684425354,0.09551236033439636,0.09315506368875504,0.10632070153951645,0.08819121867418289,0.10941022634506226,0.10267950594425201,0.12449005991220474,0.07401923835277557,0.15307830274105072,0.08524508774280548,0.1749463975429535,0.13740302622318268,0.18649545311927795,0.14732834696769714,0.1810317486524582,0.1507839858531952,0.1746651977300644,0.14864249527454376,0.14814162254333496,0.11815321445465088,0.213585764169693,0.19399158656597137,0.21352198719978333,0.19634228944778442,0.20510101318359375,0.1929357349872589,0.24187882244586945,0.22784948348999023,0.4527277946472168,0.44255855679512024,0.4410419762134552,0.4399373233318329,0.4453594982624054,0.44651859998703003,0.44772928953170776,0.441378653049469,0.45184293389320374,0.45964786410331726,0.46297138929367065,0.4789763391017914,0.4885235130786896,0.520011842250824,0.5430273413658142,0.543144166469574,0.557058572769165,0.5559913516044617,0.567778468132019,0.5541490912437439,0.5614835023880005,0.5541679263114929,0.5573790073394775,0.5864429473876953,0.6010799407958984,0.578825831413269,0.6051655411720276,0.6957834362983704,0.7057278752326965,0.7220792770385742,0.7289881110191345,0.709248960018158,0.7290627956390381,-0.03920205309987068,-0.03107985481619835,-0.03117552399635315,-0.03124752640724182,-0.04034244269132614,-0.040356606245040894,-0.04046907275915146,0.0295356847345829,-0.01995297335088253,-0.013525876216590405,-0.02584018185734749,0.08344750106334686,-0.04940536618232727,0.03811875730752945,-0.11786340177059174,-0.09013723582029343,-0.15985766053199768,-0.11345235258340836,-0.17874595522880554,-0.1241382583975792,-0.18056894838809967,-0.09809714555740356,-0.1601550430059433,0.053336940705776215,-0.05309396982192993,-0.06232546642422676,-0.17834748327732086,-0.06509746611118317,-0.1586156189441681,-0.06771253049373627,-0.1542399823665619,-0.1165483370423317,-0.1976819783449173,Sit-To-Stand
